TITULO DEL PROYECTO,MUNICIPIO,FECHA,CATEGORIA,Unnamed: 4,COORDENADAS,LAT,LON,LAT_MUNICIPIO,LON_MUNICIPIO,LAT_GENERADA,LON_GENERADA
"REDACCIÓN DE UN DOCUMENTO DE APOYO DE UNA ESTRATEGIA ESPECÍFICA DE DESARROLLO DE LA RED CANARIA DE RESERVAS DE LA BIOSFERA Y LOS GEOPARQUES, ASÍ COMO UNA PROPUESTA DE GRANDES LÍNEAS DE ACTUACIÓN.",SANTA CRUZ DE TENERIFE,2022,ESTUDIOS TERRITORIALES,,"28.621565, -16.299129",28.621565,-16.299129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
"INFORME SOCIODEMOGRÁFICO PARA LA MODIFICACIÓN MENOR DEL PLAN ESPECIAL MONTAÑA DEL ARCO (SAN CRISTÓBAL DE LA LAGUNA, TENERIFE)",SAN CRISTOBAL DE LA LAGUNA,2022,ESTUDIOS TERRITORIALES,,"28.623565, -16.297129",28.623565,-16.297129,28.51233423076923,-16.408359769230767,28.51233423076923,-16.408359769230767
INFORME IMPACTO EMPRESARIAL DEL PLAN GENERAL DE ORDENACIÓN DE LA OROTAVA.,LA OROTAVA,2021,ESTUDIOS TERRITORIALES,,"28.625565, -16.295129",28.625565,-16.295129,28.497485,-16.423209,28.497485,-16.423209
"REDACCIÓN DEL INFORME DE EVALUACIÓN Y SEGUIMIENTO DE LAS ACTUACIONES PREVISTAS EN EL PRIT Y DESARROLLADAS EN EL PMM. ACCIÓN GE1702 “PROGRAMA DE SEGUIMIENTO Y MONITORIZACIÓN DEL PLAN”, T.M. PUERTO DE LA CRUZ",PUERTO DE LA CRUZ,2021,ESTUDIOS TERRITORIALES,,"28.627565, -16.293129",28.627565,-16.293129,28.627565,-16.293129,28.627565,-16.293129
ESTUDIO DE VISIBILIDAD Y RECOMENDACIÓN DE INTEGRACIÓN PAISAJÍSTICA DE PLACAS FOTOVOLTAICAS EN LAS INSTALACIONES DE TELEFÉRICO DEL TEIDE.,LA OROTAVA,2020,ESTUDIOS TERRITORIALES,,"28.629565, -16.291129",28.629565,-16.291129,28.497485,-16.423209,28.497485,-16.423209
"ESTUDIO DEL CAUCE DEL TRAMO DE BARRANCO DE LA PUNTA BLANCA DESDE TF-47 HASTA DESEMBOCADURA EN LA PIEDRA NAVIO (ÁMBITO DE PUNTA BLANCA, GUÍA DE ISORA, TENERIFE).",GUIA DE ISORA,2020,ESTUDIOS TERRITORIALES,,"28.631565, -16.289129",28.631565,-16.289129,28.473031666666667,-16.447662333333334,28.473031666666667,-16.447662333333334
ESTUDIO SOCIOECONÓMICO DEL MUNICIPIO DE LA OROTAVA. DOCUMENTO PERTENECIENTE AL PLAN GENERAL DE ORDENACIÓN,LA OROTAVA,2011,ESTUDIOS TERRITORIALES,,"28.637565, -16.283129",28.637565,-16.283129,28.497485,-16.423209,28.497485,-16.423209
"INFORME DE IDENTIFICACIÓN Y CARACTERIZACIÓN GEOLÓGICA Y GEOMORFOLÓGICA DE MATERIALES VOLCÁNICOS EXTRACTIVOS EN LAS CANTERAS DE MONTES DE LUNA, CALLEJONES Y CALLEJÓN DE LA GATA, EN LA ISLA DE LA PALMA.",VILLA DE MAZO,2009,ESTUDIOS TERRITORIALES,,"28.754700, -17.778700",28.7547,-17.7787,28.6897,-17.843700000000002,28.6897,-17.843700000000002
ESTUDIO BÁSICO DE RIESGOS NATURALES DEL MUNICIPIO DE GARACHICO (TENERIFE),GARACHICO,2009,ESTUDIOS TERRITORIALES,,"28.639565, -16.281129",28.639565,-16.281129,28.619565,-16.301129,28.619565,-16.301129
ESTUDIO BÁSICO DE RIESGOS NATURALES DEL MUNICIPIO DE ARICO (TENERIFE),ARICO,2008,ESTUDIOS TERRITORIALES,,"28.641565, -16.279129",28.641565,-16.279129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
ESTUDIO DE RIESGOS DE AVENIDA Y DESPRENDIMIENTOS DEL MUNICIPIO DE GUÍA DE ISORA (TENERIFE),GUIA DE ISORA,2008,ESTUDIOS TERRITORIALES,,"28.643565, -16.277129",28.643565,-16.277129,28.473031666666667,-16.447662333333334,28.473031666666667,-16.447662333333334
REVISIÓN ESTUDIO HÍDRICO BREÑA ALTA (LA PALMA),BREÑA ALTA,2007,ESTUDIOS TERRITORIALES,,"28.756700, -17.776700",28.7567,-17.7767,28.743900000000004,-17.789499999999997,28.743900000000004,-17.789499999999997
ESTUDIO DE INUNDABILIDAD DE LOS TRAMOS DE BARRANCO AFECTADOS POR ASENTAMIENTOS RURALES Y SUELOS URBANOS EN EL DOCUMENTO DE APROBACIÓN INICIAL DEL PGO DE BREÑA ALTA (LA PALMA),BREÑA ALTA,2011,ESTUDIOS TERRITORIALES,,"28.758700, -17.774700",28.7587,-17.7747,28.743900000000004,-17.789499999999997,28.743900000000004,-17.789499999999997
REVISIÓN DEL ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TEROR (GRAN CANARIA) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.,LAS PALMAS DE GRAN CANARIA,2009,ESTUDIOS TERRITORIALES,,"27.985000, -15.582000",27.985,-15.582,27.977800000000002,-15.5892,27.977800000000002,-15.5892
REVISIÓN DEL ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TACORONTE (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.,TACORONTE,2008,ESTUDIOS TERRITORIALES,,"28.645565, -16.275129",28.645565,-16.275129,28.601564999999997,-16.319129,28.601564999999997,-16.319129
ACTUALIZACIÓN ENCUESTA DE INFRAESTRUCTURAS Y EQUIPAMIENTOS LOCALES DE LOS MUNICIPIOS DE SANTA CRUZ DE TENERIFE Y SAN CRISTÓBAL DE LA LAGUNA,SANTA CRUZ DE TENERIFE,2007,ESTUDIOS TERRITORIALES,,"28.647565, -16.273129",28.647565,-16.273129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ATLAS COMERCIAL ÁREA METROPOLITANA DE TENERIFE,SANTA CRUZ DE TENERIFE,2007,ESTUDIOS TERRITORIALES,,"28.649565, -16.271129",28.649565,-16.271129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ANÁLISIS DE LA SITUACIÓN AGRARIA DEL MUNICIPIO DE GÜÍMAR (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN,GÜIMAR,2007,ESTUDIOS TERRITORIALES,,"28.651565, -16.269129",28.651565,-16.269129,28.495565,-16.425129000000002,28.495565,-16.425129000000002
"DIAGNÓSTICOS ZONALES Y SECTORIALES DE OPORTUNIDADES DE INVERSIÓN, EMPLEO Y AUTOEMPLEO DE SANTA CRUZ DE TENERIFE",SANTA CRUZ DE TENERIFE,2007,ESTUDIOS TERRITORIALES,,"28.653565, -16.267129",28.653565,-16.267129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ANÁLISIS TERRITORIAL DE LOS ASENTAMIENTOS RURALES DE LOS ÁMBITOS DE GUAMASA Y ZONA CENTRO PARA LA REVISIÓN DEL PLAN GENERAL DE ORDENACIÓN DE SAN CRISTÓBAL DE LA LAGUNA (TENERIFE),SAN CRISTOBAL DE LA LAGUNA,2007,ESTUDIOS TERRITORIALES,,"28.655565, -16.265129",28.655565,-16.265129,28.51233423076923,-16.408359769230767,28.51233423076923,-16.408359769230767
ESTUDIO SOCIOECONÓMICO Y DEMOGRÁFICO DE LOS ÁMBITOS DE GUAMASA Y ZONA CENTRO PARA LA REVISIÓN DEL PLAN GENERAL DE ORDENACIÓN DE SAN CRISTÓBAL DE LA LAGUNA (TENERIFE),SAN CRISTOBAL DE LA LAGUNA,2007,ESTUDIOS TERRITORIALES,,"28.657565, -16.263129",28.657565,-16.263129,28.51233423076923,-16.408359769230767,28.51233423076923,-16.408359769230767
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TEROR (GRAN CANARIA) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.,TEROR,2006,ESTUDIOS TERRITORIALES,,"27.987000, -15.580000",27.987,-15.58,27.987,-15.58,27.987,-15.58
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE GÜÍMAR (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.,GÜIMAR,2005,ESTUDIOS TERRITORIALES,,"28.659565, -16.261129",28.659565,-16.261129,28.495565,-16.425129000000002,28.495565,-16.425129000000002
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE HARÍA (LANZAROTE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.,HARIA,2005,ESTUDIOS TERRITORIALES,,"29.051000, -13.617000",29.051,-13.617,29.051,-13.617,29.051,-13.617
ACTUALIZACIÓN DEL CATÁLOGO DE ÁREAS Y POLÍGONOS INDUSTRIALES DE TENERIFE: ATLAS INDUSTRIAL DE TENERIFE,SANTA CRUZ DE TENERIFE,2004,ESTUDIOS TERRITORIALES,,"28.661565, -16.259129",28.661565,-16.259129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TACORONTE (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.,TACORONTE,2004,ESTUDIOS TERRITORIALES,,"28.663565, -16.257129",28.663565,-16.257129,28.601564999999997,-16.319129,28.601564999999997,-16.319129
ELABORACIÓN DE UNA BASE DE DATOS GEORREFERENCIADA DE LAS CANTERAS EN ACTIVO EN TENERIFE,SANTA CRUZ DE TENERIFE,2001,ESTUDIOS TERRITORIALES,,"28.667565, -16.253129",28.667565,-16.253129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
CALCULO DE LOS DÉFICIT MUNICIPALES EN INFRAESTRUCTURAS EN LA ISLA DE TENERIFE,SANTA CRUZ DE TENERIFE,2001,ESTUDIOS TERRITORIALES,,"28.669565, -16.251129",28.669565,-16.251129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
BASE DE DATOS GEORREFERENCIADA DE LOS DÉFICIT DE EQUIPAMIENTOS DE LOS NÚCLEOS DE LA ISLA DE TENERIFE,SANTA CRUZ DE TENERIFE,2001,ESTUDIOS TERRITORIALES,,"28.671565, -16.249129",28.671565,-16.249129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ANÁLISIS DE LA SITUACIÓN DEL EMPLEO Y LAS DIRECTRICES DE FORMACIÓN TERRITORIALIZADAS EN EL ÁMBITO DE NÚCLEO DE POBLACIÓN,SANTA CRUZ DE TENERIFE,2000,ESTUDIOS TERRITORIALES,,"28.673565, -16.247129",28.673565,-16.247129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ESTIMACIÓN Y GEORREFERENCIACIÓN DE LA POBLACIÓN ASOCIADA A LOS CÓDIGOS POSTALES DE LA ISLA DE TENERIFE,SANTA CRUZ DE TENERIFE,2000,ESTUDIOS TERRITORIALES,,"28.675565, -16.245129",28.675565,-16.245129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
GEOREFERENCIACIÓN DEL CENSO DE EMPRESA DE SANTA CRUZ DE TENERIFE SEGÚN EL IAE (2018). SANTA CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,2018,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.677565, -16.243129",28.677565,-16.243129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
APOYO TECNOLÓGICO AL “PROYECTO PILOTO DE INFORMACIÓN SOBRE ACCESIBILIDAD PARA SU INCORPORACIÓN EN PLATAFORMA INSULAR” EN PARA EL ÁREA DE ACCESIBILIDAD DE LA SOCIEDAD INSULAR PARA LA PROMOCIÓN DE LAS PERSONAS CON DISCAPACIDAD S.L.,SANTA CRUZ DE TENERIFE,2017,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.679565, -16.241129",28.679565,-16.241129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
PRESTACIÓN DE SERVICIOS DOCENTES DE LA ACCIÓN FORMATIVA INICIACIÓN A LOS SISTEMAS DE INFORMACIÓN GEOGRÁFICA: QGIS PARA PROYECTOS DE ACCESIBILIDAD,SANTA CRUZ DE TENERIFE,2016,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.681565, -16.239129",28.681565,-16.239129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ACTUALIZACIÓN DE LA DIGITALIZACIÓN DE LA MUESTRA ESTADÍSTICA DE ESTABLECIMIENTOS TURÍSTICOS DE LA ISLA DE TENERIFE,SANTA CRUZ DE TENERIFE,2012,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.683565, -16.237129",28.683565,-16.237129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
"GEORREFERENCIACIÓN DE LAS VALLAS PUBLICITARIAS EN EL ENTORNO DEL ÁREA METROPOLITANA DE TENERIFE, GESTIÓN DE GOOGLE MAPS, GOOGLE EARTH Y ELABORACIÓN DE MAPAS CON INFORMACIÓN DE INTERÉS PARA CONTRATANTES",SANTA CRUZ DE TENERIFE,2011,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.685565, -16.235129",28.685565,-16.235129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
REVISIÓN DE LOS CONTENIDOS DE LA SECCIÓN ATLAS DIGITAL DEL SITIO,SANTA CRUZ DE TENERIFE,2011,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.687565, -16.233129",28.687565,-16.233129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
"GEORREFERENCIACIÓN DE LOS HITOS DE LAS DOCE RUTAS EN COCHE EDITADAS POR TENERIFE RURAL, TANTO EN GOOGLE MAPS COMO EN FOURSQUARE",SANTA CRUZ DE TENERIFE,2011,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.689565, -16.231129",28.689565,-16.231129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
DIGITALIZACIÓN DE LA INFORMACIÓN DE LA PÁGINA WEB www.todotenerife.es,SANTA CRUZ DE TENERIFE,2009,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.691565, -16.229129",28.691565,-16.229129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
DIAGNÓSTICO DE LA WEB DEL BANCO DE DATOS DEL CABILDO DE TENERIFE,SANTA CRUZ DE TENERIFE,2007,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.693565, -16.227129",28.693565,-16.227129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
DIGITALIZACIÓN DE LA MUESTRA ESTADÍSTICA DE ESTABLECIMIENTOS TURÍSTICOS DE LA ISLA DE TENERIFE,SANTA CRUZ DE TENERIFE,2006,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.695565, -16.225129",28.695565,-16.225129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ANÁLISIS DE LA INFORMACIÓN TERRITORIAL EXISTENTE DENTRO DEL CABILDO DE TENERIFE SUSCEPTIBLE DE FORMAR PARTE DE LA FUTURA INICIATIVA ATLAS DE TENERIFE,SANTA CRUZ DE TENERIFE,2005,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.697565, -16.223129",28.697565,-16.223129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
GEORREFERENCIACIÓN DE LOS RECURSOS CONTENIDOS EN LA GUÍA DE RECURSOS SOCIALES Y SOCIOSANITARIOS DE TENERIFE,SANTA CRUZ DE TENERIFE,2003,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.699565, -16.221129",28.699565,-16.221129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
DISEÑO DE PROPUESTA DE ARCHIVO Y LOCALIZACIÓN DE LA INFORMACIÓN DIGITAL DEL SISTEMA DE INFORMACIÓN GEOGRÁFICA DEL CABILDO DE TENERIFE,SANTA CRUZ DE TENERIFE,2003,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.701565, -16.219129",28.701565,-16.219129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
DISEÑO DE PROPUESTA DE BASE DE DATOS (METADATO) DE DESCRIPCIÓN DE LAS CARACTERÍSTICAS DE LA INFORMACIÓN EXISTENTE EN EL MOTOR GEOGRÁFICO DEL CABILDO DE TENERIFE (INTRAMAP),SANTA CRUZ DE TENERIFE,2002,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.703565, -16.217129",28.703565,-16.217129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
INCERSIÓN DE LOS DATOS DE EMPLAZAMIENTO DE VÍAS Y NÚMEROS DE EDIFICIOS EN LA CARTOGRAFÍA DIGITAL DE CANARIAS,SANTA CRUZ DE TENERIFE,2001,SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA,,"28.705565, -16.215129",28.705565,-16.215129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
"INFORME PATRIMONIAL DE LA MONTAÑA DEL DRAGO (SAN CRISTÓBAL DE LA LAGUNA, TENERIFE).",SAN CRISTOBAL DE LA LAGUNA,EN REDACCION,PATRIMONIO,,"28.707565, -16.213129",28.707565,-16.213129,28.51233423076923,-16.408359769230767,28.51233423076923,-16.408359769230767
SERVICIOS DE “VALORACIÓN PATRIMONIAL POSIBLES EVIDENCIAS ARQUEOLÓGICAS EN SUBSUELO DEL CASCO HISTÓRICO DE EL PASO” (LA PALMA).,EL PASO,EN REDACCION,PATRIMONIO,,"28.760700, -17.772700",28.7607,-17.7727,28.7257,-17.8077,28.7257,-17.8077
"INFORME PATRIMONIAL DE PUNTA BLANCA (GUÍA DE ISORA, TENERIFE)",GUIA DE ISORA,2022,PATRIMONIO,,"28.709565, -16.211129",28.709565,-16.211129,28.473031666666667,-16.447662333333334,28.473031666666667,-16.447662333333334
"INFORME DE IMPACTO PATRIMONIAL DEL PROYECTO FOTOVOLTAICO EN LA ZONA DE TAGORO, ARICO.",ARICO,2022,PATRIMONIO,,"28.711565, -16.209129",28.711565,-16.209129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
ASESORÍA TÉCNICA PARA CREACIÓN DE UN PARQUE ARQUEOLÓGICO EN EL BIC DE ZONA ARQUEOLÓGICA DE LA BARRANQUERA,SAN CRISTOBAL DE LA LAGUNA,2021,PATRIMONIO,,"28.713565, -16.207129",28.713565,-16.207129,28.51233423076923,-16.408359769230767,28.51233423076923,-16.408359769230767
"REDACCIÓN DEL CATÁLOGO DE PATRIMONIO DE ANTIGUA (CATÁLOGOS ARQUEOLÓGICO, CATÁLOGO ETNOGRÁFICO Y CATÁLOGO PALEONTOLÓGICO). FUERTEVENTURA.",ANTIGUA,2020,PATRIMONIO,,"28.355300, -13.994700",28.3553,-13.9947,28.3428,-14.007200000000001,28.3428,-14.007200000000001
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTO DE PARQUE EÓLICO SAN JUAN EN ARICO. TENERIFE,ARICO,2019,PATRIMONIO,,"28.715565, -16.205129",28.715565,-16.205129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTOS DE PARQUES EÓLICOS EN ARICO. TENERIFE,ARICO,2017,PATRIMONIO,,"28.717565, -16.203129",28.717565,-16.203129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTO DE URBANIZACIÓN SECTOR COSTA SAN JUAN. GUÍA DE ISORA. TENERIFE,GUIA DE ISORA,2017,PATRIMONIO,,"28.719565, -16.201129",28.719565,-16.201129,28.473031666666667,-16.447662333333334,28.473031666666667,-16.447662333333334
DISEÑO DE CONTENIDOS PARA EXPOSICIÓN ITINERANTE “LAGARES ANTIGUOS DE TENERIFE”.,SANTA CRUZ DE TENERIFE,2016,PATRIMONIO,,"28.721565, -16.199129",28.721565,-16.199129,28.583479893617024,-16.33721410638298,28.583479893617024,-16.33721410638298
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTOS DE PARQUES EÓLICOS EN ARICO,ARICO,2016,PATRIMONIO,,"28.723565, -16.197129",28.723565,-16.197129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
PROYECTO DE REHABILITACIÓN E INTERPRETACIÓN DEL CAMINO TRADICIONAL DE LAS LAJAS (SAN MIGUEL DE ABONA),SAN MIGUEL DE ABONA,2010,PATRIMONIO,,"28.725565, -16.195129",28.725565,-16.195129,28.558565,-16.362129,28.558565,-16.362129
PROYECTO DE REHABILITACIÓN E INTERPRETACIÓN DEL CAMINO TRADICIONAL DE LA FUENTE DE TAMAIDE (SAN MIGUEL DE ABONA),SAN MIGUEL DE ABONA,2009,PATRIMONIO,,"28.727565, -16.193129",28.727565,-16.193129,28.558565,-16.362129,28.558565,-16.362129
INFORME ARQUEOLÓGICO FINCA MARZAGÁN –ARICO (TENERIFE),ARICO,2007,PATRIMONIO,,"28.729565, -16.191129",28.729565,-16.191129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
RECOGIDA MATERIALES ARQUEOLÓGICOS FINCA EL BAILADERO-ARICO (TENERIFE),ARICO,2007,PATRIMONIO,,"28.731565, -16.189129",28.731565,-16.189129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
INFORME ARQUEOLÓGICO PARCELAS EN MUNICIPIO DE ARICO (TENERIFE),ARICO,2007,PATRIMONIO,,"28.733565, -16.187129",28.733565,-16.187129,28.485038684210526,-16.43565531578947,28.485038684210526,-16.43565531578947
