TITULO DEL PROYECTO;FECHA;CATEGORIA;LATITUD;LONGITUD;COORDENADAS
MEMORIA AMBIENTAL DEL PLAN GENERAL DE ORDENACIÓN DE BREÑA ALTA (LA PALMA). Ley 9/2006;2007;ORDENACION DEL TERRITORIO;28,7507;-17,7827;28.750700, -17.782700
INFORME DE SOSTENIBILIDAD DEL PLAN ESPECIAL DE ORDENACIÓN DEL LITORAL (PEOL-3) PUERTO DE TAZACORTE. ISLA DE LA PALMA. Ley 9/2006;2006;ORDENACION DEL TERRITORIO;28,7527;-17,7807;28.752700, -17.780700
INFORME DE SOSTENIBILIDAD DEL PLAN GENERAL DE ORDENACIÓN DE GARAFÍA.;2006;ORDENACION DEL TERRITORIO;28,589565;-16,331129;28.589565, -16.331129
INFORME DE SOSTENIBILIDAD DEL PLAN GENERAL DE ORDENACIÓN DE TIJARAFE.;2006;ORDENACION DEL TERRITORIO;28,591565;-16,329129;28.591565, -16.329129
NORMAS DE CONSERVACIÓN DEL SITIO DE INTERÉS CIENTÍFICO DE LA CALETA (TENERIFE);2006;ORDENACION DEL TERRITORIO;28,593565;-16,327129;28.593565, -16.327129
NORMAS DE CONSERVACIÓN DEL SITIO DE INTERÉS CIENTÍFICO DE LOS ACANTILADOS DE ISORANA (TENERIFE);2006;ORDENACION DEL TERRITORIO;28,595565;-16,325129;28.595565, -16.325129
NORMAS DE CONSERVACIÓN DEL SITIO DE INTERÉS CIENTÍFICO DE BARRANCO DE RUIZ (TENERIFE);2006;ORDENACION DEL TERRITORIO;28,597565;-16,323129;28.597565, -16.323129
NORMAS DE CONSERVACIÓN DEL SITIO DE INTERÉS CIENTÍFICO DE INTERIAN (TENERIFE);2006;ORDENACION DEL TERRITORIO;28,599565;-16,321129;28.599565, -16.321129
CONTENIDOS AMBIENTALES DEL AVANCE DEL PLAN GENERAL DE ORDENACIÓN DEL MUNICIPIO DE LOS SILOS(TENERIFE);2006;ORDENACION DEL TERRITORIO;28,601565;-16,319129;28.601565, -16.319129
ACTUALIZACIÓN DE BASES DE DATOS GEORREFERENCIADA DE MAPAS DE CULTIVOS DE CANARIAS PARA SU POSTERIOR EXPLOTACIÓN ESTADÍSTICA (INCORPORACIÓN NUEVO MAPA DE CULTIVOS DE GRAN CANARIA);2025;DESARROLLO RURAL;27,981;-15,586;27.981000, -15.586000
ACTUALIZACIÓN DE BASES DE DATOS GEORREFERENCIADA DE MAPAS DE CULTIVOS DE CANARIAS PARA SU POSTERIOR EXPLOTACIÓN ESTADÍSTICA;2024;DESARROLLO RURAL;28,603565;-16,317129;28.603565, -16.317129
SERVICIO DE ASISTENCIA TÉCNICA ESPECIALIZADA, COORDINADOR PARA TRABAJOS DE ASESORAMIENTO EN MATERIA DE SISTEMAS AGRÍCOLAS IMPORTANTES, ORGANIZACIÓN DE REUNIONES Y DE LA AGENDA DE LA SRA. CONSEJERA DE AGRICULTURA.;2023;DESARROLLO RURAL;28,605565;-16,315129;28.605565, -16.315129
REALIZACIÓN DE LOS TRABAJOS DE EXPLOTACIÓN ESTADÍSTICA DE LOS MAPAS DE CULTIVOS DE CANARIAS Y COORDINACIÓN DE LOS TRABAJOS DE REDACCIÓN DEL LIBRO “LA AGRICULTURA CANARIA EN LOS COMIENZOS DEL SIGLO XXI. ANÁLISIS DE LOS MAPAS DE CULTIVOS DE CANARIAS”;2015;DESARROLLO RURAL;28,607565;-16,313129;28.607565, -16.313129
ANÁLISIS DE RESULTADOS Y EVOLUCIÓN DEL MAPA DE CULTIVOS DE GRAN CANARIA.;2013;DESARROLLO RURAL;27,983;-15,584;27.983000, -15.584000
ANÁLISIS DE RESULTADOS DE LA ENCUESTA RURAL DE TENERIFE;2008;DESARROLLO RURAL;28,609565;-16,311129;28.609565, -16.311129
MAPA DE CULTIVOS Y ENCUESTA RURAL: EVALUACIÓN Y PROPUESTAS DE ANÁLISIS;2007;DESARROLLO RURAL;28,611565;-16,309129;28.611565, -16.309129
"ANÁLISIS SOCIOECONÓMICO Y TIPIFICACIÓN DEL MEDIO RURAL DE TENERIFE DE CARA A LA PREPARACIÓN DE UNA ENCUESTA SOCIOECONÓMICA COMPLEMENTARIA A LA REVISIÓN DEL ""MAPA DE CULTIVOS DE LA ISLA DE TENERIFE""";2003;DESARROLLO RURAL;28,613565;-16,307129;28.613565, -16.307129
DISEÑO DE LA METODOLOGÍA DE ANÁLISIS DE LAS ZONAS RURALES DE LA ISLA DE TENERIFE;2001;DESARROLLO RURAL;28,615565;-16,305129;28.615565, -16.305129
ESTUDIO DEL PAISAJE PARA EL PROYECTO DE INTERÉS INSULAR PARQUE REGENERATIVO UNDERWATER GARDENS PARK TENERIFE ;EN REDACCION;ESTUDIOS TERRITORIALES;28,617565;-16,303129;28.617565, -16.303129
COLABORACIÓN EN EL EQUIPO REDACTOR DEL MODELO DE DESARROLLO SOSTENIBLE Y PLAN DE ACCIÓN PARA EL PRESENTE Y FUTURO DE LAS POLÍTICAS TERRITORIALES DEL MUNICIPIO DE SAN CRISTÓBAL DE LA LAGUNA. Proyecto redactado por la Fundación Ecología Urbana y Territorial y Cabrera-Febles Estudio de Arquitectura.;2024;ESTUDIOS TERRITORIALES;28,619565;-16,301129;28.619565, -16.301129
REDACCIÓN DE UN DOCUMENTO DE APOYO DE UNA ESTRATEGIA ESPECÍFICA DE DESARROLLO DE LA RED CANARIA DE RESERVAS DE LA BIOSFERA Y LOS GEOPARQUES, ASÍ COMO UNA PROPUESTA DE GRANDES LÍNEAS DE ACTUACIÓN.;2022;ESTUDIOS TERRITORIALES;28,621565;-16,299129;28.621565, -16.299129
INFORME SOCIODEMOGRÁFICO PARA LA MODIFICACIÓN MENOR DEL PLAN ESPECIAL MONTAÑA DEL ARCO (SAN CRISTÓBAL DE LA LAGUNA, TENERIFE);2022;ESTUDIOS TERRITORIALES;28,623565;-16,297129;28.623565, -16.297129
INFORME IMPACTO EMPRESARIAL DEL PLAN GENERAL DE ORDENACIÓN DE LA OROTAVA.;2021;ESTUDIOS TERRITORIALES;28,625565;-16,295129;28.625565, -16.295129
REDACCIÓN DEL INFORME DE EVALUACIÓN Y SEGUIMIENTO DE LAS ACTUACIONES PREVISTAS EN EL PRIT Y DESARROLLADAS EN EL PMM. ACCIÓN GE1702 “PROGRAMA DE SEGUIMIENTO Y MONITORIZACIÓN DEL PLAN”, T.M. PUERTO DE LA CRUZ;2021;ESTUDIOS TERRITORIALES;28,627565;-16,293129;28.627565, -16.293129
ESTUDIO DE VISIBILIDAD Y RECOMENDACIÓN DE INTEGRACIÓN PAISAJÍSTICA DE PLACAS FOTOVOLTAICAS EN LAS INSTALACIONES DE TELEFÉRICO DEL TEIDE.;2020;ESTUDIOS TERRITORIALES;28,629565;-16,291129;28.629565, -16.291129
ESTUDIO DEL CAUCE DEL TRAMO DE BARRANCO DE LA PUNTA BLANCA DESDE TF-;2020;ESTUDIOS TERRITORIALES;28,631565;-16,289129;28.631565, -16.289129
47 HASTA DESEMBOCADURA EN LA PIEDRA NAVIO (ÁMBITO DE PUNTA BLANCA, GUÍA DE ISORA, TENERIFE).;2017;ESTUDIOS TERRITORIALES;28,633565;-16,287129;28.633565, -16.287129
REALIZACIÓN DE INFORMES TÉCNICOS SOBRE 27 SOLARES EN CANARIAS (LA PALMA, TENERIFE, LA GOMERA, LANZAROTE) SOBRE SITUACIÓN Y ENTORNO.;2014;ESTUDIOS TERRITORIALES;28,635565;-16,285129;28.635565, -16.285129
ESTUDIO SOCIOECONÓMICO DEL MUNICIPIO DE LA OROTAVA. DOCUMENTO PERTENECIENTE AL PLAN GENERAL DE ORDENACIÓN;2011;ESTUDIOS TERRITORIALES;28,637565;-16,283129;28.637565, -16.283129
INFORME DE IDENTIFICACIÓN Y CARACTERIZACIÓN GEOLÓGICA Y GEOMORFOLÓGICA DE MATERIALES VOLCÁNICOS EXTRACTIVOS EN LAS CANTERAS DE MONTES DE LUNA, CALLEJONES Y CALLEJÓN DE LA GATA, EN LA ISLA DE LA PALMA.;2009;ESTUDIOS TERRITORIALES;28,7547;-17,7787;28.754700, -17.778700
ESTUDIO BÁSICO DE RIESGOS NATURALES DEL MUNICIPIO DE GARACHICO (TENERIFE);2009;ESTUDIOS TERRITORIALES;28,639565;-16,281129;28.639565, -16.281129
ESTUDIO BÁSICO DE RIESGOS NATURALES DEL MUNICIPIO DE ARICO (TENERIFE);2008;ESTUDIOS TERRITORIALES;28,641565;-16,279129;28.641565, -16.279129
ESTUDIO DE RIESGOS DE AVENIDA Y DESPRENDIMIENTOS DEL MUNICIPIO DE GUÍA DE ISORA (TENERIFE);2008;ESTUDIOS TERRITORIALES;28,643565;-16,277129;28.643565, -16.277129
REVISIÓN ESTUDIO HÍDRICO BREÑA ALTA (LA PALMA);2007;ESTUDIOS TERRITORIALES;28,7567;-17,7767;28.756700, -17.776700
ESTUDIO DE INUNDABILIDAD DE LOS TRAMOS DE BARRANCO AFECTADOS POR ASENTAMIENTOS RURALES Y SUELOS URBANOS EN EL DOCUMENTO DE APROBACIÓN INICIAL DEL PGO DE BREÑA ALTA (LA PALMA);2011;ESTUDIOS TERRITORIALES;28,7587;-17,7747;28.758700, -17.774700
REVISIÓN DEL ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TEROR (GRAN CANARIA) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.;2009;ESTUDIOS TERRITORIALES;27,985;-15,582;27.985000, -15.582000
REVISIÓN DEL ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TACORONTE (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.;2008;ESTUDIOS TERRITORIALES;28,645565;-16,275129;28.645565, -16.275129
ACTUALIZACIÓN ENCUESTA DE INFRAESTRUCTURAS Y EQUIPAMIENTOS LOCALES DE LOS MUNICIPIOS DE SANTA CRUZ DE TENERIFE Y SAN CRISTÓBAL DE LA LAGUNA;2007;ESTUDIOS TERRITORIALES;28,647565;-16,273129;28.647565, -16.273129
ATLAS COMERCIAL ÁREA METROPOLITANA DE TENERIFE;2007;ESTUDIOS TERRITORIALES;28,649565;-16,271129;28.649565, -16.271129
ANÁLISIS DE LA SITUACIÓN AGRARIA DEL MUNICIPIO DE GÜÍMAR (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN;2007;ESTUDIOS TERRITORIALES;28,651565;-16,269129;28.651565, -16.269129
DIAGNÓSTICOS ZONALES Y SECTORIALES DE OPORTUNIDADES DE INVERSIÓN, EMPLEO Y AUTOEMPLEO DE SANTA CRUZ DE TENERIFE;2007;ESTUDIOS TERRITORIALES;28,653565;-16,267129;28.653565, -16.267129
ANÁLISIS TERRITORIAL DE LOS ASENTAMIENTOS RURALES DE LOS ÁMBITOS DE GUAMASA Y ZONA CENTRO PARA LA REVISIÓN DEL PLAN GENERAL DE ORDENACIÓN DE SAN CRISTÓBAL DE LA LAGUNA (TENERIFE);2007;ESTUDIOS TERRITORIALES;28,655565;-16,265129;28.655565, -16.265129
ESTUDIO SOCIOECONÓMICO Y DEMOGRÁFICO DE LOS ÁMBITOS DE GUAMASA Y ZONA CENTRO PARA LA REVISIÓN DEL PLAN GENERAL DE ORDENACIÓN DE SAN CRISTÓBAL DE LA LAGUNA (TENERIFE);2007;ESTUDIOS TERRITORIALES;28,657565;-16,263129;28.657565, -16.263129
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TEROR (GRAN CANARIA) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.;2006;ESTUDIOS TERRITORIALES;27,987;-15,58;27.987000, -15.580000
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE GÜÍMAR (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.;2005;ESTUDIOS TERRITORIALES;28,659565;-16,261129;28.659565, -16.261129
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE HARÍA (LANZAROTE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.;2005;ESTUDIOS TERRITORIALES;29,051;-13,617;29.051000, -13.617000
ACTUALIZACIÓN DEL CATÁLOGO DE ÁREAS Y POLÍGONOS INDUSTRIALES DE TENERIFE: ATLAS INDUSTRIAL DE TENERIFE;2004;ESTUDIOS TERRITORIALES;28,661565;-16,259129;28.661565, -16.259129
ANÁLISIS DEMOGRAFICO DEL MUNICIPIO DE TACORONTE (TENERIFE) PARA LA REDACCIÓN DEL PLAN GENERAL DE ORDENACIÓN.;2004;ESTUDIOS TERRITORIALES;28,663565;-16,257129;28.663565, -16.257129
CATÁLOGO DE ÁREAS Y POLÍGONOS INDUSTRIALES DE TENERIFE: ATLAS INDUSTRIAL DE TENERIFE;2003;ESTUDIOS TERRITORIALES;28,665565;-16,255129;28.665565, -16.255129
ELABORACIÓN DE UNA BASE DE DATOS GEORREFERENCIADA DE LAS CANTERAS EN ACTIVO EN TENERIFE;2001;ESTUDIOS TERRITORIALES;28,667565;-16,253129;28.667565, -16.253129
CALCULO DE LOS DÉFICIT MUNICIPALES EN INFRAESTRUCTURAS EN LA ISLA DE TENERIFE;2001;ESTUDIOS TERRITORIALES;28,669565;-16,251129;28.669565, -16.251129
BASE DE DATOS GEORREFERENCIADA DE LOS DÉFICIT DE EQUIPAMIENTOS DE LOS NÚCLEOS DE LA ISLA DE TENERIFE;2001;ESTUDIOS TERRITORIALES;28,671565;-16,249129;28.671565, -16.249129
ANÁLISIS DE LA SITUACIÓN DEL EMPLEO Y LAS DIRECTRICES DE FORMACIÓN TERRITORIALIZADAS EN EL ÁMBITO DE NÚCLEO DE POBLACIÓN;2000;ESTUDIOS TERRITORIALES;28,673565;-16,247129;28.673565, -16.247129
ESTIMACIÓN Y GEORREFERENCIACIÓN DE LA POBLACIÓN ASOCIADA A LOS CÓDIGOS POSTALES DE LA ISLA DE TENERIFE;2000;ESTUDIOS TERRITORIALES;28,675565;-16,245129;28.675565, -16.245129
GEOREFERENCIACIÓN DEL CENSO DE EMPRESA DE SANTA CRUZ DE TENERIFE SEGÚN EL IAE (2018). SANTA CRUZ DE TENERIFE;2018;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,677565;-16,243129;28.677565, -16.243129
APOYO TECNOLÓGICO AL “PROYECTO PILOTO DE INFORMACIÓN SOBRE ACCESIBILIDAD PARA SU INCORPORACIÓN EN PLATAFORMA INSULAR” EN PARA EL ÁREA DE ACCESIBILIDAD DE LA SOCIEDAD INSULAR PARA LA PROMOCIÓN DE LAS PERSONAS CON DISCAPACIDAD S.L.;2017;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,679565;-16,241129;28.679565, -16.241129
PRESTACIÓN DE SERVICIOS DOCENTES DE LA ACCIÓN FORMATIVA INICIACIÓN A LOS SISTEMAS DE INFORMACIÓN GEOGRÁFICA: QGIS PARA PROYECTOS DE ACCESIBILIDAD;2016;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,681565;-16,239129;28.681565, -16.239129
ACTUALIZACIÓN DE LA DIGITALIZACIÓN DE LA MUESTRA ESTADÍSTICA DE ESTABLECIMIENTOS TURÍSTICOS DE LA ISLA DE TENERIFE;2012;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,683565;-16,237129;28.683565, -16.237129
GEORREFERENCIACIÓN DE LAS VALLAS PUBLICITARIAS EN EL ENTORNO DEL ÁREA METROPOLITANA DE TENERIFE, GESTIÓN DE GOOGLE MAPS, GOOGLE EARTH Y ELABORACIÓN DE MAPAS CON INFORMACIÓN DE INTERÉS PARA CONTRATANTES;2011;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,685565;-16,235129;28.685565, -16.235129
REVISIÓN DE LOS CONTENIDOS DE LA SECCIÓN ATLAS DIGITAL DEL SITIO;2011;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,687565;-16,233129;28.687565, -16.233129
GEORREFERENCIACIÓN DE LOS HITOS DE LAS DOCE RUTAS EN COCHE EDITADAS POR TENERIFE RURAL, TANTO EN GOOGLE MAPS COMO EN FOURSQUARE;2011;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,689565;-16,231129;28.689565, -16.231129
DIGITALIZACIÓN DE LA INFORMACIÓN DE LA PÁGINA WEB www.todotenerife.es;2009;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,691565;-16,229129;28.691565, -16.229129
DIAGNÓSTICO DE LA WEB DEL BANCO DE DATOS DEL CABILDO DE TENERIFE;2007;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,693565;-16,227129;28.693565, -16.227129
DIGITALIZACIÓN DE LA MUESTRA ESTADÍSTICA DE ESTABLECIMIENTOS TURÍSTICOS DE LA ISLA DE TENERIFE;2006;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,695565;-16,225129;28.695565, -16.225129
ANÁLISIS DE LA INFORMACIÓN TERRITORIAL EXISTENTE DENTRO DEL CABILDO DE TENERIFE SUSCEPTIBLE DE FORMAR PARTE DE LA FUTURA INICIATIVA ATLAS DE TENERIFE;2005;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,697565;-16,223129;28.697565, -16.223129
GEORREFERENCIACIÓN DE LOS RECURSOS CONTENIDOS EN LA GUÍA DE RECURSOS SOCIALES Y SOCIOSANITARIOS DE TENERIFE;2003;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,699565;-16,221129;28.699565, -16.221129
DISEÑO DE PROPUESTA DE ARCHIVO Y LOCALIZACIÓN DE LA INFORMACIÓN DIGITAL DEL SISTEMA DE INFORMACIÓN GEOGRÁFICA DEL CABILDO DE TENERIFE;2003;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,701565;-16,219129;28.701565, -16.219129
DISEÑO DE PROPUESTA DE BASE DE DATOS (METADATO) DE DESCRIPCIÓN DE LAS CARACTERÍSTICAS DE LA INFORMACIÓN EXISTENTE EN EL MOTOR GEOGRÁFICO DEL CABILDO DE TENERIFE (INTRAMAP);2002;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,703565;-16,217129;28.703565, -16.217129
INCERSIÓN DE LOS DATOS DE EMPLAZAMIENTO DE VÍAS Y NÚMEROS DE EDIFICIOS EN LA CARTOGRAFÍA DIGITAL DE CANARIAS;2001;SISTEMAS DE INFORMACION GEOGRAFICA Y CARTOGRAFICA;28,705565;-16,215129;28.705565, -16.215129
INFORME PATRIMONIAL DE LA MONTAÑA DEL DRAGO (SAN CRISTÓBAL DE LA LAGUNA, TENERIFE).;EN REDACCION;PATRIMONIO;28,707565;-16,213129;28.707565, -16.213129
SERVICIOS DE “VALORACIÓN PATRIMONIAL POSIBLES EVIDENCIAS ARQUEOLÓGICAS EN SUBSUELO DEL CASCO HISTÓRICO DE EL PASO” (LA PALMA).;EN REDACCION;PATRIMONIO;28,7607;-17,7727;28.760700, -17.772700
INFORME PATRIMONIAL DE PUNTA BLANCA (GUÍA DE ISORA, TENERIFE);2022;PATRIMONIO;28,709565;-16,211129;28.709565, -16.211129
INFORME DE IMPACTO PATRIMONIAL DEL PROYECTO FOTOVOLTAICO EN LA ZONA DE TAGORO, ARICO.;2022;PATRIMONIO;28,711565;-16,209129;28.711565, -16.209129
ASESORÍA TÉCNICA PARA CREACIÓN DE UN PARQUE ARQUEOLÓGICO EN EL BIC DE ZONA ARQUEOLÓGICA DE LA BARRANQUERA;2021;PATRIMONIO;28,713565;-16,207129;28.713565, -16.207129
REDACCIÓN DEL CATÁLOGO DE PATRIMONIO DE ANTIGUA (CATÁLOGOS ARQUEOLÓGICO, CATÁLOGO ETNOGRÁFICO Y CATÁLOGO PALEONTOLÓGICO). FUERTEVENTURA.;2020;PATRIMONIO;28,3553;-13,9947;28.355300, -13.994700
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTO DE PARQUE EÓLICO SAN JUAN EN ARICO. TENERIFE;2019;PATRIMONIO;28,715565;-16,205129;28.715565, -16.205129
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTOS DE PARQUES EÓLICOS EN ARICO. TENERIFE;2017;PATRIMONIO;28,717565;-16,203129;28.717565, -16.203129
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTO DE URBANIZACIÓN SECTOR COSTA SAN JUAN. GUÍA DE ISORA. TENERIFE;2017;PATRIMONIO;28,719565;-16,201129;28.719565, -16.201129
DISEÑO DE CONTENIDOS PARA EXPOSICIÓN ITINERANTE “LAGARES ANTIGUOS DE TENERIFE”.;2016;PATRIMONIO;28,721565;-16,199129;28.721565, -16.199129
ESTUDIO TÉCNICO DE PROSPECCIÓN ARQUEOLÓGICA (INFORME DE IMPACTO ARQUEOLÓGICO) DE PROYECTOS DE PARQUES EÓLICOS EN ARICO;2016;PATRIMONIO;28,723565;-16,197129;28.723565, -16.197129
PROYECTO DE REHABILITACIÓN E INTERPRETACIÓN DEL CAMINO TRADICIONAL DE LAS LAJAS (SAN MIGUEL DE ABONA);2010;PATRIMONIO;28,725565;-16,195129;28.725565, -16.195129
PROYECTO DE REHABILITACIÓN E INTERPRETACIÓN DEL CAMINO TRADICIONAL DE LA FUENTE DE TAMAIDE (SAN MIGUEL DE ABONA);2009;PATRIMONIO;28,727565;-16,193129;28.727565, -16.193129
INFORME ARQUEOLÓGICO FINCA MARZAGÁN –ARICO (TENERIFE);2007;PATRIMONIO;28,729565;-16,191129;28.729565, -16.191129
RECOGIDA MATERIALES ARQUEOLÓGICOS FINCA EL BAILADERO-ARICO (TENERIFE);2007;PATRIMONIO;28,731565;-16,189129;28.731565, -16.189129
INFORME ARQUEOLÓGICO PARCELAS EN MUNICIPIO DE ARICO (TENERIFE);2007;PATRIMONIO;28,733565;-16,187129;28.733565, -16.187129
